data_id,value,value_log,value_category,value_log_scaled,precision_scaled,characteristic_order_scaled,indicator_order_scaled,data_quality_score_scaled,is_preferred,high_precision,indicator_encoded,survey_cohort,dataset_source_encoded,char_order_quintile,indicator_importance,sample_size_tier,by_var_0,by_var_14000,by_var_14001,by_var_14002,by_var_Other,type_D,type_I,type_S,type_T,type_U,char_Five year periods,char_Source of vaccination information,char_Total,char_Total 15-49
157242,1376,7.227662498728654,High,1.2787816621546662,-1.5125086116847326,-0.32273957024573297,-0.6631571624158985,0.6249303506845532,1,1,179,44,1,2,Low,Medium,0,0,0,1,0,0,0,0,0,1,0,0,1,0
157346,88.3,4.492001487882454,Medium,0.15317060740623922,0.6602681824085275,-0.32273957024573297,-0.6600641724723152,-1.5980361824647868,0,1,199,45,1,2,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
157314,87.4,4.481871969643598,Medium,0.1490027307344857,0.6602681824085275,-0.32273957024573297,-0.6600641724723152,-1.5980361824647868,0,1,199,62,1,2,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
463685,88.4,4.493120682179469,Medium,0.15363110944510178,0.6602681824085275,-0.32273957024573297,-0.6600641724723152,0.6249303506845532,1,1,199,31,1,2,Low,Medium,0,0,0,1,0,0,1,0,0,0,0,0,1,0
157339,7.7,2.1633230256605382,Low,-0.8049840066483596,0.6602681824085275,-0.32273957024573297,-0.660064020010643,-1.5980361824647868,0,1,198,45,1,2,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
157315,8.5,2.2512917986064953,Low,-0.7687885047539217,0.6602681824085275,-0.32273957024573297,-0.660064020010643,-1.5980361824647868,0,1,198,62,1,2,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
463682,7.7,2.1633230256605382,Low,-0.8049840066483596,0.6602681824085275,-0.32273957024573297,-0.660064020010643,0.6249303506845532,1,1,198,31,1,2,Low,Medium,0,0,0,1,0,0,1,0,0,0,0,0,1,0
157340,3.6,1.5260563034950494,Low,-1.0671928345874937,0.6602681824085275,-0.32273957024573297,-0.6600638675489708,-1.5980361824647868,0,1,194,45,1,2,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
157316,3.7,1.547562508716013,Low,-1.0583439230277543,0.6602681824085275,-0.32273957024573297,-0.6600638675489708,-1.5980361824647868,0,1,194,62,1,2,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
463683,3.4,1.4816045409242156,Low,-1.0854828914163204,0.6602681824085275,-0.32273957024573297,-0.6600638675489708,0.6249303506845532,1,1,194,31,1,2,Low,Medium,0,0,0,1,0,0,1,0,0,0,0,0,1,0
157341,0.3,0.26236426446749106,Low,-1.5871497017897687,0.6602681824085275,-0.32273957024573297,-0.6600637150872987,-1.5980361824647868,0,1,197,45,1,2,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
157317,0.4,0.33647223662121295,Low,-1.5566573445969398,0.6602681824085275,-0.32273957024573297,-0.6600637150872987,-1.5980361824647868,0,1,197,62,1,2,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
463684,0.5,0.4054651081081644,Low,-1.5282696391989934,0.6602681824085275,-0.32273957024573297,-0.6600637150872987,0.6249303506845532,1,1,197,31,1,2,Low,Medium,0,0,0,1,0,0,1,0,0,0,0,0,1,0
157347,100,4.61512051684126,High,0.20382898192576954,0.6602681824085275,-0.32273957024573297,-0.6600634101639542,-1.5980361824647868,0,1,200,45,1,2,Low,Medium,0,1,0,0,0,0,0,0,1,0,0,0,1,0
157337,100,4.61512051684126,High,0.20382898192576954,0.6602681824085275,-0.32273957024573297,-0.6600634101639542,-1.5980361824647868,0,1,200,62,1,2,Low,Medium,0,0,1,0,0,0,0,0,1,0,0,0,1,0
463686,100,4.61512051684126,High,0.20382898192576954,0.6602681824085275,-0.32273957024573297,-0.6600634101639542,0.6249303506845532,1,1,200,31,1,2,Low,Medium,0,0,0,1,0,0,0,0,1,0,0,0,1,0
157345,96,4.574710978503383,High,0.18720213273281164,0.6602681824085275,-0.32273957024573297,-0.660063257702282,-1.5980361824647868,0,1,196,45,1,2,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
157336,95.9,4.5736795188967205,High,0.18677772988056407,0.6602681824085275,-0.32273957024573297,-0.660063257702282,-1.5980361824647868,0,1,196,62,1,2,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
463689,96.1,4.575741375297279,High,0.1876260982816822,0.6602681824085275,-0.32273957024573297,-0.660063257702282,0.6249303506845532,1,1,196,31,1,2,Low,Medium,0,0,0,1,0,0,1,0,0,0,0,0,1,0
157342,2091,7.645875825184813,High,1.4508591021721897,-1.5125086116847326,-0.32273957024573297,-0.6600631052406098,-1.5980361824647868,0,1,138,45,1,2,Low,Medium,0,1,0,0,0,1,0,0,0,0,0,0,1,0
157343,3572,8.181160858023409,High,1.6711066942589463,-1.5125086116847326,-0.32273957024573297,-0.6600631052406098,-1.5980361824647868,0,1,138,62,1,2,Low,Medium,0,0,1,0,0,1,0,0,0,0,0,0,1,0
473017,1414,7.254884810077338,High,1.2899825143320358,-1.5125086116847326,-0.32273957024573297,-0.6600631052406098,0.6249303506845532,1,1,138,31,1,2,Low,Medium,0,0,0,1,0,1,0,0,0,0,0,0,1,0
157380,2105,7.652545692693921,High,1.4536034760446077,-1.5125086116847326,-0.32273957024573297,-0.6600629527789377,-1.5980361824647868,0,1,139,44,1,2,Low,Medium,0,1,0,0,0,0,0,0,0,1,0,0,1,0
157373,3548,8.174421152646497,High,1.6683335850001888,-1.5125086116847326,-0.32273957024573297,-0.6600629527789377,-1.5980361824647868,0,1,139,44,1,2,Low,Medium,0,0,1,0,0,0,0,0,0,1,0,0,1,0
345160,1406,7.249215057114389,High,1.2876496461193863,-1.5125086116847326,-0.32273957024573297,-0.6600629527789377,0.6249303506845532,1,1,139,44,1,2,Low,Medium,0,0,0,1,0,0,0,0,0,1,0,0,1,0
663099,29.1,3.40452517175483,Medium,-0.2942807977047013,0.6602681824085275,-0.32273957024573297,-0.6594543257835818,-1.5980361824647868,0,1,11,45,1,2,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
373334,28.7,3.391147045808654,Medium,-0.2997853417242743,0.6602681824085275,-0.32273957024573297,-0.6594543257835818,-1.5980361824647868,0,1,11,62,1,2,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
473060,29.5,3.417726683613366,Medium,-0.2888489230577895,0.6602681824085275,-0.32273957024573297,-0.6594543257835818,0.6249303506845532,1,1,11,31,1,2,Low,Medium,0,0,0,1,0,0,1,0,0,0,0,0,1,0
663098,67.6,4.22829253473184,Medium,0.04466530951823493,0.6602681824085275,-0.32273957024573297,-0.6594541733219096,-1.5980361824647868,0,1,14,45,1,2,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
373337,68,4.23410650459726,Medium,0.047057517005399604,0.6602681824085275,-0.32273957024573297,-0.6594541733219096,-1.5980361824647868,0,1,14,62,1,2,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
473024,67.6,4.22829253473184,Medium,0.04466530951823493,0.6602681824085275,-0.32273957024573297,-0.6594541733219096,0.6249303506845532,1,1,14,31,1,2,Low,Medium,0,0,0,1,0,0,1,0,0,0,0,0,1,0
663100,0.2,0.18232155679395465,Low,-1.6200839565282463,0.6602681824085275,-0.32273957024573297,-0.6594535634752209,-1.5980361824647868,0,1,17,45,1,2,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
373335,0.1,0.09531017980432487,Low,-1.655885529691039,0.6602681824085275,-0.32273957024573297,-0.6594535634752209,-1.5980361824647868,0,1,17,62,1,2,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
473061,0.2,0.18232155679395465,Low,-1.6200839565282463,0.6602681824085275,-0.32273957024573297,-0.6594535634752209,0.6249303506845532,1,1,17,31,1,2,Low,Medium,0,0,0,1,0,0,1,0,0,0,0,0,1,0
663097,1.6,0.9555114450274363,Low,-1.3019483826524096,0.6602681824085275,-0.32273957024573297,-0.6594534110135487,-1.5980361824647868,0,1,15,45,1,2,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
373332,1.9,1.0647107369924282,Low,-1.2570174026372813,0.6602681824085275,-0.32273957024573297,-0.6594534110135487,-1.5980361824647868,0,1,15,62,1,2,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
473025,1.8,1.0296194171811583,Low,-1.2714560254595804,0.6602681824085275,-0.32273957024573297,-0.6594534110135487,0.6249303506845532,1,1,15,31,1,2,Low,Medium,0,0,0,1,0,0,1,0,0,0,0,0,1,0
663103,1.5,0.9162907318741551,Low,-1.3180860795839437,0.6602681824085275,-0.32273957024573297,-0.6594532585518765,-1.5980361824647868,0,1,13,45,1,2,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
373336,1.2,0.7884573603642702,Low,-1.3706842105536798,0.6602681824085275,-0.32273957024573297,-0.6594532585518765,-1.5980361824647868,0,1,13,62,1,2,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
473062,0.9,0.6418538861723948,Low,-1.4310054603578932,0.6602681824085275,-0.32273957024573297,-0.6594532585518765,0.6249303506845532,1,1,13,31,1,2,Low,Medium,0,0,0,1,0,0,1,0,0,0,0,0,1,0
663102,100,4.61512051684126,High,0.20382898192576954,0.6602681824085275,-0.32273957024573297,-0.6594529536285322,-1.5980361824647868,0,1,16,45,1,2,Low,Medium,0,1,0,0,0,0,0,0,1,0,0,0,1,0
373328,100,4.61512051684126,High,0.20382898192576954,0.6602681824085275,-0.32273957024573297,-0.6594529536285322,-1.5980361824647868,0,1,16,62,1,2,Low,Medium,0,0,1,0,0,0,0,0,1,0,0,0,1,0
473019,100,4.61512051684126,High,0.20382898192576954,0.6602681824085275,-0.32273957024573297,-0.6594529536285322,0.6249303506845532,1,1,16,31,1,2,Low,Medium,0,0,0,1,0,0,0,0,1,0,0,0,1,0
663104,96.7,4.581901559048737,High,0.19016075842503743,0.6602681824085275,-0.32273957024573297,-0.65945280116686,-1.5980361824647868,0,1,10,45,1,2,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
373329,96.7,4.581901559048737,High,0.19016075842503743,0.6602681824085275,-0.32273957024573297,-0.65945280116686,-1.5980361824647868,0,1,10,62,1,2,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
473020,97.1,4.585987366571318,High,0.19184189877713392,0.6602681824085275,-0.32273957024573297,-0.65945280116686,0.6249303506845532,1,1,10,31,1,2,Low,Medium,0,0,0,1,0,0,1,0,0,0,0,0,1,0
663105,24.9,3.254242968705492,Medium,-0.3561156918723664,0.6602681824085275,-0.32273957024573297,-0.6594526487051878,-1.5980361824647868,0,1,38,45,1,2,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
373330,24.2,3.2268439945173775,Low,-0.36738923348173735,0.6602681824085275,-0.32273957024573297,-0.6594526487051878,-1.5980361824647868,0,1,38,62,1,2,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
473021,25.3,3.269568939183719,Medium,-0.3498096906073544,0.6602681824085275,-0.32273957024573297,-0.6594526487051878,0.6249303506845532,1,1,38,31,1,2,Low,Medium,0,0,0,1,0,0,1,0,0,0,0,0,1,0
664010,2091,7.645875825184813,High,1.4508591021721897,-1.5125086116847326,-0.32273957024573297,-0.6594524962435157,-1.5980361824647868,0,1,138,45,1,2,Low,Medium,0,1,0,0,0,1,0,0,0,0,0,0,1,0
157381,3572,8.181160858023409,High,1.6711066942589463,-1.5125086116847326,-0.32273957024573297,-0.6594524962435157,-1.5980361824647868,0,1,138,62,1,2,Low,Medium,0,0,1,0,0,1,0,0,0,0,0,0,1,0
473018,1414,7.254884810077338,High,1.2899825143320358,-1.5125086116847326,-0.32273957024573297,-0.6594524962435157,0.6249303506845532,1,1,138,31,1,2,Low,Medium,0,0,0,1,0,1,0,0,0,0,0,0,1,0
298971,2105,7.652545692693921,High,1.4536034760446077,-1.5125086116847326,-0.32273957024573297,-0.6594523437818435,-1.5980361824647868,0,1,139,44,1,2,Low,Medium,0,1,0,0,0,0,0,0,0,1,0,0,1,0
373326,3548,8.174421152646497,High,1.6683335850001888,-1.5125086116847326,-0.32273957024573297,-0.6594523437818435,-1.5980361824647868,0,1,139,44,1,2,Low,Medium,0,0,1,0,0,0,0,0,0,1,0,0,1,0
157399,1406,7.249215057114389,High,1.2876496461193863,-1.5125086116847326,-0.32273957024573297,-0.6594523437818435,0.6249303506845532,1,1,139,44,1,2,Low,Medium,0,0,0,1,0,0,0,0,0,1,0,0,1,0
157405,83.2,4.4331949212482815,Medium,0.12897414401666554,0.6602681824085275,-0.32273957024573297,-0.6585852942521367,0.6249303506845532,1,1,258,30,1,2,Low,Medium,1,0,0,0,0,0,1,0,0,0,0,0,1,0
157406,0.2,0.18232155679395465,Low,-1.6200839565282463,0.6602681824085275,-0.32273957024573297,-0.6585849893287924,0.6249303506845532,1,1,257,30,1,2,Low,Medium,1,0,0,0,0,0,1,0,0,0,0,0,1,0
157407,0.2,0.18232155679395465,Low,-1.6200839565282463,0.6602681824085275,-0.32273957024573297,-0.658584684405448,0.6249303506845532,1,1,260,30,1,2,Low,Medium,1,0,0,0,0,0,1,0,0,0,0,0,1,0
157408,16.4,2.856470206220483,Low,-0.5197826875110004,0.6602681824085275,-0.32273957024573297,-0.6585843794821037,0.6249303506845532,1,1,124,30,1,2,Low,Medium,1,0,0,0,0,0,1,0,0,0,0,0,1,0
157409,100,4.61512051684126,High,0.20382898192576954,0.6602681824085275,-0.32273957024573297,-0.6585842270204315,0.6249303506845532,1,1,259,30,1,2,Low,Medium,1,0,0,0,0,0,0,0,1,0,0,0,1,0
157417,1386,7.234898420314831,High,1.2817589438048418,-1.5125086116847326,-0.32273957024573297,-0.6585840745587593,0.6249303506845532,1,1,152,30,1,2,Low,Medium,1,0,0,0,0,1,0,0,0,0,0,0,1,0
157415,1376,7.227662498728654,High,1.2787816621546662,-1.5125086116847326,-0.32273957024573297,-0.6585839220970872,0.6249303506845532,1,1,153,44,1,2,Low,Medium,1,0,0,0,0,0,0,0,0,1,0,0,1,0
157410,86.2,4.468204330914934,Medium,0.1433790642113686,0.6602681824085275,-0.32273957024573297,-0.6574723240451984,0.6249303506845532,1,1,262,30,1,2,Low,Medium,1,0,0,0,0,0,1,0,0,0,0,0,1,0
157411,0.1,0.09531017980432487,Low,-1.655885529691039,0.6602681824085275,-0.32273957024573297,-0.657472019121854,0.6249303506845532,1,1,261,30,1,2,Low,Medium,1,0,0,0,0,0,1,0,0,0,0,0,1,0
157418,13.8,2.6946271807700692,Low,-0.5863743806552351,0.6602681824085275,-0.32273957024573297,-0.6574714092751653,0.6249303506845532,1,1,125,30,1,2,Low,Medium,1,0,0,0,0,0,1,0,0,0,0,0,1,0
157419,100,4.61512051684126,High,0.20382898192576954,0.6602681824085275,-0.32273957024573297,-0.6574712568134932,0.6249303506845532,1,1,263,30,1,2,Low,Medium,1,0,0,0,0,0,0,0,1,0,0,0,1,0
157434,1386,7.234898420314831,High,1.2817589438048418,-1.5125086116847326,-0.32273957024573297,-0.657471104351821,0.6249303506845532,1,1,160,30,1,2,Low,Medium,1,0,0,0,0,1,0,0,0,0,0,0,1,0
157480,1376,7.227662498728654,High,1.2787816621546662,-1.5125086116847326,-0.32273957024573297,-0.6574709518901488,0.6249303506845532,1,1,161,44,1,2,Low,Medium,1,0,0,0,0,0,0,0,0,1,0,0,1,0
550039,3.4,1.4816045409242156,Low,-1.0854828914163204,0.6602681824085275,-0.32273957024573297,-0.5015040334016434,-1.5980361824647868,0,1,29,43,1,2,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
520801,3.1,1.410986973710262,Low,-1.114539091727805,0.6602681824085275,-0.32273957024573297,-0.5015040334016434,0.6249303506845532,1,1,29,61,1,2,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
550040,2025,7.613818684808629,High,1.4376689183562885,-1.5125086116847326,-0.32273957024573297,-0.5015038809399712,-1.5980361824647868,0,1,128,43,1,2,Low,Medium,0,1,0,0,0,1,0,0,0,0,0,0,1,0
528550,3444,8.144679183447758,High,1.6560959981108205,-1.5125086116847326,-0.32273957024573297,-0.5015038809399712,0.6249303506845532,1,1,128,61,1,2,Low,Medium,0,0,1,0,0,1,0,0,0,0,0,0,1,0
149150,2026,7.614312146452,High,1.4378719573580767,-1.5125086116847326,-0.32273957024573297,-0.501503728478299,-1.5980361824647868,0,1,129,44,1,2,Low,Medium,0,1,0,0,0,0,0,0,0,1,0,0,1,0
439924,3413,8.135639903354386,High,1.6523767092224213,-1.5125086116847326,-0.32273957024573297,-0.501503728478299,0.6249303506845532,1,1,129,44,1,2,Low,Medium,0,0,1,0,0,0,0,0,0,1,0,0,1,0
628408,96.9,4.583946549536464,High,0.1910021872024754,0.6602681824085275,-0.32273957024573297,-0.5015035760166269,-1.5980361824647868,0,1,27,1,1,2,Low,Small,0,1,0,0,0,0,1,0,0,0,0,0,1,0
701545,87.6,4.484131857611035,Medium,0.1499325809127624,0.6602681824085275,-0.32273957024573297,-0.5015035760166269,0.6249303506845532,1,1,27,3,1,2,Low,Small,0,0,1,0,0,0,1,0,0,0,0,0,1,0
628407,46.7,3.8649313978942956,Medium,-0.10484272925875589,0.6602681824085275,-0.32273957024573297,-0.5015034235549547,-1.5980361824647868,0,1,30,1,1,2,Low,Small,0,1,0,0,0,0,1,0,0,0,0,0,1,0
701543,42,3.7612001156935624,Medium,-0.1475238500209578,0.6602681824085275,-0.32273957024573297,-0.5015034235549547,0.6249303506845532,1,1,30,3,1,2,Low,Small,0,0,1,0,0,0,1,0,0,0,0,0,1,0
630188,68,4.23410650459726,Medium,0.047057517005399604,-1.5125086116847326,-0.32273957024573297,-0.5015032710932825,-1.5980361824647868,0,1,134,1,1,2,Low,Small,0,1,0,0,0,1,0,0,0,0,0,0,1,0
701544,107,4.68213122712422,High,0.23140111019092785,-1.5125086116847326,-0.32273957024573297,-0.5015032710932825,0.6249303506845532,1,1,134,3,1,2,Low,Small,0,0,1,0,0,1,0,0,0,0,0,0,1,0
300159,59,4.0943445622221,Medium,-0.010448726182944137,-1.5125086116847326,-0.32273957024573297,-0.5015031186316103,-1.5980361824647868,0,1,135,44,1,2,Low,Medium,0,1,0,0,0,0,0,0,0,1,0,0,1,0
149151,94,4.553876891600541,High,0.178629769987409,-1.5125086116847326,-0.32273957024573297,-0.5015031186316103,0.6249303506845532,1,1,135,44,1,2,Low,Medium,0,0,1,0,0,0,0,0,0,1,0,0,1,0
149154,66.8,4.216562194946349,Medium,0.03983876116807253,0.6602681824085275,-0.32273957024573297,-0.5004368016963601,-1.5980361824647868,0,1,28,11,1,2,Low,Small,0,1,0,0,0,0,1,0,0,0,0,0,1,0
653434,68.4,4.239886867512759,Medium,0.049435896626393305,0.6602681824085275,-0.32273957024573297,-0.5004368016963601,0.6249303506845532,1,1,28,17,1,2,Low,Small,0,0,1,0,0,0,1,0,0,0,0,0,1,0
149153,0.2,0.18232155679395465,Low,-1.6200839565282463,0.6602681824085275,-0.32273957024573297,-0.5004366492346879,-1.5980361824647868,0,1,23,11,1,2,Low,Small,0,1,0,0,0,0,1,0,0,0,0,0,1,0
653431,0.5,0.4054651081081644,Low,-1.5282696391989934,0.6602681824085275,-0.32273957024573297,-0.5004366492346879,0.6249303506845532,1,1,23,17,1,2,Low,Small,0,0,1,0,0,0,1,0,0,0,0,0,1,0
149156,29.2,3.407841924380824,Medium,-0.292916091548901,0.6602681824085275,-0.32273957024573297,-0.5004364967730157,-1.5980361824647868,0,1,22,11,1,2,Low,Small,0,1,0,0,0,0,1,0,0,0,0,0,1,0
653433,30.3,3.4436180975461075,Medium,-0.2781956799731331,0.6602681824085275,-0.32273957024573297,-0.5004364967730157,0.6249303506845532,1,1,22,17,1,2,Low,Small,0,0,1,0,0,0,1,0,0,0,0,0,1,0
149157,422,6.0473721790462776,High,0.7931411436914195,-1.5125086116847326,-0.32273957024573297,-0.5004363443113435,-1.5980361824647868,0,1,132,11,1,2,Low,Small,0,1,0,0,0,1,0,0,0,0,0,0,1,0
657740,679,6.522092798170152,High,0.9884689912150292,-1.5125086116847326,-0.32273957024573297,-0.5004363443113435,0.6249303506845532,1,1,132,17,1,2,Low,Small,0,0,1,0,0,1,0,0,0,0,0,0,1,0
149158,410,6.018593214496234,High,0.7812997932780064,-1.5125086116847326,-0.32273957024573297,-0.5004361918496714,-1.5980361824647868,0,1,133,44,1,2,Low,Medium,0,1,0,0,0,0,0,0,0,1,0,0,1,0
339925,647,6.473890696352274,High,0.9686358253172086,-1.5125086116847326,-0.32273957024573297,-0.5004361918496714,0.6249303506845532,1,1,133,44,1,2,Low,Medium,0,0,1,0,0,0,0,0,0,1,0,0,1,0
707848,59.2,4.097672352314776,Medium,-0.009079478567341712,0.6602681824085275,-0.32273957024573297,-0.49952203166326004,-1.5980361824647868,0,1,274,6,1,2,Low,Small,0,1,0,0,0,0,1,0,0,0,0,0,1,0
545833,63,4.1588830833596715,Medium,0.01610619877360018,0.6602681824085275,-0.32273957024573297,-0.49952203166326004,0.6249303506845532,1,1,274,9,1,2,Low,Small,0,0,1,0,0,0,1,0,0,0,0,0,1,0
707849,46.5,3.8607297110405954,Medium,-0.10657154914995037,0.6602681824085275,-0.32273957024573297,-0.49952187920158786,-1.5980361824647868,0,1,285,6,1,2,Low,Small,0,1,0,0,0,0,1,0,0,0,0,0,1,0
545832,51.4,3.9589065913269965,Medium,-0.06617583442764158,0.6602681824085275,-0.32273957024573297,-0.49952187920158786,0.6249303506845532,1,1,285,9,1,2,Low,Small,0,0,1,0,0,0,1,0,0,0,0,0,1,0
707850,67.2,4.222444564849416,Medium,0.04225911243409564,0.6602681824085275,-0.32273957024573297,-0.4995217267399157,-1.5980361824647868,0,1,287,6,1,2,Low,Small,0,1,0,0,0,0,1,0,0,0,0,0,1,0
545838,72.5,4.297285406218791,Medium,0.073053014916181,0.6602681824085275,-0.32273957024573297,-0.4995217267399157,0.6249303506845532,1,1,287,9,1,2,Low,Small,0,0,1,0,0,0,1,0,0,0,0,0,1,0
707851,75.4,4.335982696172475,Medium,0.08897534490808254,0.6602681824085275,-0.32273957024573297,-0.4995215742782435,-1.5980361824647868,0,1,278,6,1,2,Low,Small,0,1,0,0,0,0,1,0,0,0,0,0,1,0
545839,80.5,4.400603020246817,Medium,0.11556392838064011,0.6602681824085275,-0.32273957024573297,-0.4995215742782435,0.6249303506845532,1,1,278,9,1,2,Low,Small,0,0,1,0,0,0,1,0,0,0,0,0,1,0
707857,33.7,3.5467396869528134,Medium,-0.23576542251096608,0.6602681824085275,-0.32273957024573297,-0.49952151329357464,-1.5980361824647868,0,1,288,6,1,2,Low,Small,0,1,0,0,0,0,1,0,0,0,0,0,1,0
545835,36.8,3.632309102625542,Medium,-0.200557156630175,0.6602681824085275,-0.32273957024573297,-0.49952151329357464,0.6249303506845532,1,1,288,9,1,2,Low,Small,0,0,1,0,0,0,1,0,0,0,0,0,1,0
707854,14.6,2.747270914255491,Low,-0.5647136675261286,0.6602681824085275,-0.32273957024573297,-0.49952142181657133,-1.5980361824647868,0,1,280,6,1,2,Low,Small,0,1,0,0,0,0,1,0,0,0,0,0,1,0
545844,15,2.772588722239781,Low,-0.5542964395011184,0.6602681824085275,-0.32273957024573297,-0.49952142181657133,0.6249303506845532,1,1,280,9,1,2,Low,Small,0,0,1,0,0,0,1,0,0,0,0,0,1,0
707855,79.2,4.384523514872469,Medium,0.10894787875588983,0.6602681824085275,-0.32273957024573297,-0.4995212693548991,-1.5980361824647868,0,1,286,6,1,2,Low,Small,0,1,0,0,0,0,1,0,0,0,0,0,1,0
545845,83.3,4.4343818650078095,Medium,0.12946252214969897,0.6602681824085275,-0.32273957024573297,-0.4995212693548991,0.6249303506845532,1,1,286,9,1,2,Low,Small,0,0,1,0,0,0,1,0,0,0,0,0,1,0
707846,20.8,3.0819099697950434,Low,-0.42702357406335,0.6602681824085275,-0.32273957024573297,-0.4995211168932269,-1.5980361824647868,0,1,283,6,1,2,Low,Small,0,1,0,0,0,0,1,0,0,0,0,0,1,0
545847,16.7,2.8735646395797834,Low,-0.5127490371107497,0.6602681824085275,-0.32273957024573297,-0.4995211168932269,0.6249303506845532,1,1,283,9,1,2,Low,Small,0,0,1,0,0,0,1,0,0,0,0,0,1,0
707856,7.2,2.1041341542702074,Low,-0.8293377725904457,0.6602681824085275,-0.32273957024573297,-0.49952096443155475,-1.5980361824647868,0,1,275,6,1,2,Low,Small,0,1,0,0,0,0,1,0,0,0,0,0,1,0
545834,10.6,2.451005098112319,Low,-0.6866147643625625,0.6602681824085275,-0.32273957024573297,-0.49952096443155475,0.6249303506845532,1,1,275,9,1,2,Low,Small,0,0,1,0,0,0,1,0,0,0,0,0,1,0
707847,2.4,1.2237754316221157,Low,-1.1915688774049915,0.6602681824085275,-0.32273957024573297,-0.49952081196988257,-1.5980361824647868,0,1,276,6,1,2,Low,Small,0,1,0,0,0,0,1,0,0,0,0,0,1,0
545848,1.8,1.0296194171811583,Low,-1.2714560254595804,0.6602681824085275,-0.32273957024573297,-0.49952081196988257,0.6249303506845532,1,1,276,9,1,2,Low,Small,0,0,1,0,0,0,1,0,0,0,0,0,1,0
707853,0.2,0.18232155679395465,Low,-1.6200839565282463,0.6602681824085275,-0.32273957024573297,-0.4995205070465382,-1.5980361824647868,0,1,282,6,1,2,Low,Small,0,1,0,0,0,0,1,0,0,0,0,0,1,0
545836,0.6,0.4700036292457355,Low,-1.5017147142424492,0.6602681824085275,-0.32273957024573297,-0.4995205070465382,0.6249303506845532,1,1,282,9,1,2,Low,Small,0,0,1,0,0,0,1,0,0,0,0,0,1,0
707858,0.5,0.4054651081081644,Low,-1.5282696391989934,0.6602681824085275,-0.32273957024573297,-0.49952035458486604,-1.5980361824647868,0,1,281,6,1,2,Low,Small,0,1,0,0,0,0,1,0,0,0,0,0,1,0
545837,1.1,0.7419373447293773,Low,-1.3898252677453775,0.6602681824085275,-0.32273957024573297,-0.49952035458486604,0.6249303506845532,1,1,281,9,1,2,Low,Small,0,0,1,0,0,0,1,0,0,0,0,0,1,0
707859,9.1,2.3125354238472138,Low,-0.7435892928155613,0.6602681824085275,-0.32273957024573297,-0.49952020212319387,-1.5980361824647868,0,1,279,6,1,2,Low,Small,0,1,0,0,0,0,1,0,0,0,0,0,1,0
545840,10.3,2.424802725718295,Low,-0.6973959539582082,0.6602681824085275,-0.32273957024573297,-0.49952020212319387,0.6249303506845532,1,1,279,9,1,2,Low,Small,0,0,1,0,0,0,1,0,0,0,0,0,1,0
707860,16.2,2.8449093838194073,Low,-0.5245394864875699,0.6602681824085275,-0.32273957024573297,-0.49952004966152164,-1.5980361824647868,0,1,284,6,1,2,Low,Small,0,1,0,0,0,0,1,0,0,0,0,0,1,0
545843,12.1,2.5726122302071057,Low,-0.6365784727023603,0.6602681824085275,-0.32273957024573297,-0.49952004966152164,0.6249303506845532,1,1,284,9,1,2,Low,Small,0,0,1,0,0,0,1,0,0,0,0,0,1,0
708945,246,5.5093883366279774,High,0.5717831033855554,-1.5125086116847326,-0.32273957024573297,-0.4995197447381773,-1.5980361824647868,0,1,128,6,1,2,Low,Small,0,1,0,0,0,1,0,0,0,0,0,0,1,0
553597,356,5.877735781779639,High,0.7233428012454887,-1.5125086116847326,-0.32273957024573297,-0.4995197447381773,0.6249303506845532,1,1,128,9,1,2,Low,Small,0,0,1,0,0,1,0,0,0,0,0,0,1,0
